wodbus_entrytimestamp,qb50p1_v2_wod_bus_id,rawframe_id,rxtime,id_software,id_satellite,id_packet,opmode,bootcounter,packetcounter,cmdcounter_rx,cmdcounter_valid,uptime,wodbus_entrytime,wodbus_entrynumber,wodbus_validitybits_1,wodbus_validitybits_2,wodbus_validitybits_3,wodbus_valid_panel_0,wodbus_valid_panel_1,wodbus_valid_panel_2,wodbus_valid_panel_3,wodbus_valid_panel_4,wodbus_valid_trxuv_tlm,wodbus_valid_trxuv_state,wodbus_valid_eps,wodbus_valid_ants_state_a,wodbus_valid_ants_state_b,wodbus_valid_ants_temp_a,wodbus_valid_ants_temp_b,wodbus_valid_adcs_pwrtemp,wodbus_valid_adcs_state,wodbus_valid_adcs_meas_calibrated,wodbus_valid_adcs_meas_raw,wodbus_valid_obcsupervisor,wodbus_valid_obcepoch,wodbus_valid_obcrtcworking,wodbus_valid_adcs_actcmds,wodbus_valid_qarman_tcs,wodbus_valid_suthermocouple,wodbus_panels_temp_xp,wodbus_panels_temp_xm,wodbus_panels_temp_yp,wodbus_panels_temp_ym,wodbus_panels_temp_zm,wodbus_trxuv_rxdoppler,wodbus_trxuv_rxrssi,wodbus_trxuv_txreflpower,wodbus_trxuv_txfwdpower,wodbus_trxuv_txcurrent,wodbus_trxuv_rxcurrent,wodbus_trxuv_patemp,wodbus_trxuv_busvolt,wodbus_trxuv_tx_mode,wodbus_trxuv_tx_bitrate,wodbus_truxv_tx_dltype,wodbus_truxv_tx_beacon,wodbus_truxv_tx_idlemode,wodbus_ants_a_status,wodbus_ants_a_status_armed,wodbus_ants_a_status_ant4deploying,wodbus_ants_a_status_ant4timeout,wodbus_ants_a_status_ant4undeployed,wodbus_ants_a_status_ant3deploying,wodbus_ants_a_status_ant3timeout,wodbus_ants_a_status_ant3undeployed,wodbus_ants_a_status_ignoreflag,wodbus_ants_a_status_ant2deploying,wodbus_ants_a_status_ant2timeout,wodbus_ants_a_status_ant2undeployed,wodbus_ants_a_status_ant1deploying,wodbus_ants_a_status_ant1timeout,wodbus_ants_a_status_ant1undeployed,wodbus_ants_a_temp,wodbus_ants_b_status,wodbus_ants_b_status_armed,wodbus_ants_b_status_ant4deploying,wodbus_ants_b_status_ant4timeout,wodbus_ants_b_status_ant4undeployed,wodbus_ants_b_status_ant3deploying,wodbus_ants_b_status_ant3timeout,wodbus_ants_b_status_ant3undeployed,wodbus_ants_b_status_ignoreflag,wodbus_ants_b_status_ant2deploying,wodbus_ants_b_status_ant2timeout,wodbus_ants_b_status_ant2undeployed,wodbus_ants_b_status_ant1deploying,wodbus_ants_b_status_ant1timeout,wodbus_ants_b_status_ant1undeployed,wodbus_ants_b_temp,wodbus_hksup_spicommandstatus,wodbus_hksup_enable_status,wodbus_hksup_enable_status_powerobc,wodbus_hksup_enable_status_powerrtc,wodbus_hksup_enable_status_isinsupervisormode,wodbus_hksup_enable_status_busyrtc,wodbus_hksup_enable_status_poweroffrtc,wodbus_obcsup_sup_uptime,wodbus_obcsup_iobc_uptime,wodbus_obcsup_iobc_resetcount,wodbus_obcsup_temp,wodbus_obcsup_3v3in,wodbus_obcsup_3v3,wodbus_obcsup_ref2v5,wodbus_obcsup_1v8,wodbus_obcsup_1v0,wodbus_obcsup_curr3v3,wodbus_obcsup_curr1v8,wodbus_obcsup_curr1v0,wodbus_obcsup_vrtc,wodbus_obcsup_adc_updateflag,wodbus_obcsup_crc8,wodbus_hkobc_safeflag_lasttrg,wodbus_hkobc_safeflag_uptime,wodbus_hkobc_obc_epoch,wodbus_hkobc_adcsmode,wodbus_hkobc_dboard_switches,wodbus_hkobc_dboard_switch3v3,wodbus_hkobc_dboard_switch5v,wodbus_hkobc_dboard_switchbatv,wodbus_hkobc_bootcounter,wodbus_hkobc_uptime,wodbus_hkobc_opmode,wodbus_qarman_tc1_ocfault,wodbus_qarman_tc1_scgfault,wodbus_qarman_tc1_scvfault,wodbus_qarman_tc1_tempint_neg,wodbus_qarman_tc1_tempint,wodbus_qarman_tc1_fault,wodbus_qarman_tc1_temptc_neg,wodbus_qarman_tc1_temptc,wodbus_qarman_tc2_ocfault,wodbus_qarman_tc2_scgfault,wodbus_qarman_tc2_scvfault,wodbus_qarman_tc2_tempint_neg,wodbus_qarman_tc2_tempint,wodbus_qarman_tc2_fault,wodbus_qarman_tc2_temptc_neg,wodbus_qarman_tc2_temptc,wodbus_qarman_tc3_ocfault,wodbus_qarman_tc3_scgfault,wodbus_qarman_tc3_scvfault,wodbus_qarman_tc3_tempint_neg,wodbus_qarman_tc3_tempint,wodbus_qarman_tc3_fault,wodbus_qarman_tc3_temptc_neg,wodbus_qarman_tc3_temptc,wodbus_suthermocouple,qb50p1_v2_wod_eps_id,rawframe_id,rxtime,id_software,id_satellite,id_packet,opmode,bootcounter,packetcounter,cmdcounter_rx,cmdcounter_valid,uptime,wodeps_entrytime,wodeps_entrynumber,wodeps_validitybits_1,wodeps_validitybits_2,wodeps_validitybits_3,wodeps_valid_panel_0,wodeps_valid_panel_1,wodeps_valid_panel_2,wodeps_valid_panel_3,wodeps_valid_panel_4,wodeps_valid_trxuv_tlm,wodeps_valid_trxuv_state,wodeps_valid_eps,wodeps_valid_ants_state_a,wodeps_valid_ants_state_b,wodeps_valid_ants_temp_a,wodeps_valid_ants_temp_b,wodeps_valid_adcs_pwrtemp,wodeps_valid_adcs_state,wodeps_valid_adcs_meas_calibrated,wodeps_valid_adcs_meas_raw,wodeps_valid_obcsupervisor,wodeps_valid_obcepoch,wodeps_valid_obcrtcworking,wodeps_valid_adcs_actcmds,wodeps_valid_qarman_tcs,wodeps_valid_suthermocouple,wodeps_vboost1,wodeps_vboost2,wodeps_vboost3,wodeps_vbatt,wodeps_curin1,wodeps_curin2,wodeps_curin3,wodeps_cursun,wodeps_cursys,wodeps_curch_1,wodeps_curch_2,wodeps_curch_3,wodeps_curch_4,wodeps_curch_5,wodeps_curch_6,wodeps_output_1,wodeps_output_2,wodeps_output_3,wodeps_output_4,wodeps_output_5,wodeps_output_6,wodeps_output_7,wodeps_output_8,wodeps_output_on_delta_1,wodeps_output_on_delta_2,wodeps_output_on_delta_3,wodeps_output_on_delta_4,wodeps_output_on_delta_5,wodeps_output_on_delta_6,wodeps_output_on_delta_7,wodeps_output_on_delta_8,wodeps_output_off_delta_1,wodeps_output_off_delta_2,wodeps_output_off_delta_3,wodeps_output_off_delta_4,wodeps_output_off_delta_5,wodeps_output_off_delta_6,wodeps_output_off_delta_7,wodeps_output_off_delta_8,wodeps_latchup_1,wodeps_latchup_2,wodeps_latchup_3,wodeps_latchup_4,wodeps_latchup_5,wodeps_latchup_6,wodeps_wdt_i2c_time_left,wodeps_wdt_gnd_time_left,wodeps_wdt_csp_ping1_left,wodeps_wdt_csp_ping2_left,wodeps_counter_wdt_i2c,wodeps_counter_wdt_gnd,wodeps_counter_wdt_csp1,wodeps_counter_wdt_csp2,wodeps_counter_boot,wodeps_temp1,wodeps_temp2,wodeps_temp3,wodeps_temp4,wodeps_temp_batt0,wodeps_temp_batt1,wodeps_bootcause,wodeps_battmode,wodeps_pptmode
2015-05-04 09:54:13,3356,301573,2015-05-07 09:11:28,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2105,51,39,9953,1430733253,925348,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4.2421875,7.2421875,1.4921875,20.9921875,3.2421875,418,422,20.378096,47.754351,82.7956976,118.06428,11.5723,7.983855,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7.4406,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5.6874,7,7,true,true,true,false,false,207012,11874,6,11.3904,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.489743,39.8338096,57.7981373,3338.2208965,255,28,None,0,1430733253,Detumble + MEMS,0,false,false,false,1700,11847,Nominal,false,false,false,false,7.0,false,false,11.0,false,false,false,false,7.0,false,false,11.75,false,false,false,false,7.0,false,false,11.0,-273.0,2057,301574,2015-05-07 09:11:28,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2106,51,39,9954,1430733253,925348,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4138,4358,4496,8020,294,778,200,634,460,6,4,35,72,1,128,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,5,5,261,990,0,0,127485,8,7,6,3,0,0,4,Normal,MPPT
2015-05-04 09:54:23,3357,301575,2015-05-07 09:11:29,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2107,51,39,9954,1430733263,925349,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4.2421875,7.4921875,1.4921875,20.9921875,4.4921875,415,424,14.818239,40.372119,81.1827944,118.22557,11.5723,7.967726,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7.7328,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5.6874,7,7,true,true,true,false,false,207022,11884,6,11.6826,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.8367616,39.71162,57.9618714,3338.2208965,255,108,None,0,1430733263,Detumble + MEMS,0,false,false,false,1700,11857,Nominal,false,false,false,false,7.125,false,false,11.0,false,false,false,false,7.125,false,false,11.75,false,false,false,false,7.0625,false,false,11.0,-273.0,2058,301576,2015-05-07 09:11:29,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2108,51,39,9955,1430733263,925349,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4100,4393,4544,8001,333,766,73,586,473,6,4,35,79,1,89,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,5,5,261,990,0,0,127485,9,7,6,3,0,0,4,Normal,MPPT
2015-05-04 09:54:33,3358,301577,2015-05-07 09:11:30,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2109,51,39,9955,1430733273,925350,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3.9921875,7.2421875,1.7421875,20.7421875,5.4921875,411,423,26.343536,37.289975,81.989246,117.58041,11.5723,7.983855,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.025,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5.9796,7,7,true,true,true,false,false,207032,11894,6,11.6826,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.8367616,39.71162,57.7981373,3338.2208965,255,154,None,0,1430733273,Detumble + MEMS,0,false,false,false,1700,11867,Nominal,false,false,false,false,7.25,false,false,11.25,false,false,false,false,7.1875,false,false,11.75,false,false,false,false,7.1875,false,false,11.0,-273.0,2059,301578,2015-05-07 09:11:30,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2110,51,39,9956,1430733273,925350,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4065,4320,4481,8011,325,781,117,604,497,6,4,35,82,1,109,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,5,5,261,990,0,0,127485,9,7,6,3,0,0,4,Normal,MPPT
2015-05-04 09:54:43,3359,301579,2015-05-07 09:11:31,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2111,51,39,9957,1430733283,925351,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4.2421875,6.9921875,1.7421875,20.7421875,6.4921875,410,418,26.982144,47.540924,81.989246,119.19331,11.8682,7.983855,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.3172,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6.2718,7,7,true,true,true,false,false,207042,11904,6,11.6826,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,93.695022,39.71162,58.1256055,3338.2208965,255,246,None,0,1430733283,Detumble + MEMS,0,false,false,false,1700,11877,Nominal,false,false,false,false,7.375,false,false,11.25,false,false,false,false,7.375,false,false,12.0,false,false,false,false,7.3125,false,false,11.25,-273.0,2006,301464,2015-05-07 09:09:56,QB50pV2,QB50p1,WOD EPS,Nominal,1786,1990,32,25,9858,1430733283,925351,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4065,4358,4553,8020,268,769,247,638,485,6,4,35,79,1,100,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684,5,5,261,990,0,0,127485,9,7,6,3,0,0,4,Normal,MPPT
2015-05-04 09:54:53,3360,301581,2015-05-07 09:11:32,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2113,51,39,9958,1430733293,925352,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4.4921875,6.9921875,1.7421875,20.4921875,7.2421875,411,415,46.2704,52.346736,82.2580632,116.77396,11.8682,7.983855,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.6094,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6.564,7,7,true,true,true,false,false,207052,11914,6,11.9748,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.489743,39.8338096,57.9618714,3338.2208965,255,123,None,0,1430733293,Detumble + MEMS,0,false,false,false,1700,11887,Nominal,false,false,false,false,7.4375,false,false,11.5,false,false,false,false,7.4375,false,false,12.0,false,false,false,false,7.4375,false,false,11.25,-273.0,2061,301582,2015-05-07 09:11:33,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2114,51,39,9958,1430733293,925352,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4138,4320,4481,8020,166,757,361,638,460,6,4,37,75,1,109,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4675,5,5,261,990,0,0,127485,9,7,6,4,0,0,4,Normal,MPPT
2015-05-04 09:55:03,3361,301583,2015-05-07 09:11:33,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2115,51,39,9959,1430733303,925353,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,5.2421875,6.9921875,1.7421875,20.4921875,7.2421875,405,426,20.940224,37.289975,79.5698912,118.06428,11.8682,7.983855,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.9016,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6.8562,7,7,true,true,true,false,false,207062,11924,6,11.9748,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,89.1837802,39.5894304,57.7981373,3338.2208965,255,125,None,0,1430733303,Detumble + MEMS,0,false,false,false,1700,11897,Nominal,false,false,false,false,7.5625,false,false,11.5,false,false,false,false,7.5,false,false,12.25,false,false,false,false,7.5625,false,false,11.5,-273.0,2062,301584,2015-05-07 09:11:34,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2116,51,39,9960,1430733303,925353,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3738,4310,4515,8011,59,731,428,616,460,6,4,35,79,1,84,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665,5,5,261,990,0,0,127485,9,7,6,4,0,0,4,Normal,MPPT
2015-05-04 09:55:13,3362,301585,2015-05-07 09:11:35,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2117,51,39,9960,1430733313,925354,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,6.2421875,6.9921875,1.9921875,20.4921875,6.9921875,411,430,30.631196,48.612839,83.6021492,119.03202,11.8682,7.967726,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.9016,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7.4406,7,7,true,true,true,false,false,207072,11934,6,11.9748,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,89.1837802,39.71162,57.9618714,3338.2208965,255,35,None,0,1430733313,Detumble + MEMS,0,false,false,false,1700,11907,Nominal,false,false,false,false,7.625,false,false,11.5,false,false,false,false,7.625,false,false,12.25,false,false,false,false,7.625,false,false,11.5,-273.0,2063,301586,2015-05-07 09:11:35,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2118,51,39,9960,1430733313,925354,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3859,4253,4481,8011,27,710,446,592,473,6,4,35,67,1,98,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,5,5,261,990,0,0,127485,9,7,6,4,0,0,4,Normal,MPPT
2015-05-04 09:55:23,3363,301587,2015-05-07 09:11:36,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2119,51,39,9961,1430733323,925355,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,6.9921875,7.2421875,1.9921875,20.2421875,6.4921875,407,418,31.146719,38.049039,83.0645148,118.70944,11.8682,7.967726,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.1938,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7.7328,7,7,true,true,true,false,false,207082,11944,6,12.267,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,89.1837802,39.8338096,57.9618714,3338.2208965,255,26,None,0,1430733323,Detumble + MEMS,0,false,false,false,1700,11917,Nominal,false,false,false,false,7.8125,false,false,11.75,false,false,false,false,7.75,false,false,12.25,false,false,false,false,7.75,false,false,11.5,-273.0,2064,301588,2015-05-07 09:11:36,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2120,51,39,9962,1430733323,925355,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3989,4234,4481,8001,38,690,399,562,473,6,4,37,72,1,142,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646,5,5,261,990,0,0,127485,9,7,6,4,0,0,4,Normal,MPPT
2015-05-04 09:55:33,3364,301589,2015-05-07 09:11:37,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2121,51,39,9962,1430733333,925356,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.4921875,7.2421875,1.9921875,20.2421875,6.2421875,409,424,11.150784,24.626799,80.64516,118.06428,12.1641,7.967726,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.486,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7.7328,7,7,true,true,true,false,false,207092,11954,6,12.267,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.489743,39.8338096,57.9618714,3338.2208965,255,207,None,0,1430733333,Detumble + MEMS,0,false,false,false,1700,11927,Nominal,false,false,false,false,7.875,false,false,11.75,false,false,false,false,7.875,false,false,12.25,false,false,false,false,7.875,false,false,11.75,-273.0,2065,301590,2015-05-07 09:11:37,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2122,51,39,9963,1430733333,925356,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3805,4234,4481,7992,56,675,288,504,473,6,4,37,75,1,87,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,5,5,261,990,0,0,127485,9,8,7,4,0,0,4,Normal,MPPT
2015-05-04 09:55:43,3365,301591,2015-05-07 09:11:38,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2123,51,39,9964,1430733343,925357,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.7421875,7.2421875,1.9921875,20.2421875,6.2421875,416,414,43.985799,28.446975,81.4516116,119.3546,12.1641,7.935468,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.486,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.025,7,7,true,true,true,false,false,207102,11964,6,12.267,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.8367616,39.8338096,57.7981373,3338.2208965,255,48,None,0,1430733343,Detumble + MEMS,0,false,false,false,1700,11937,Nominal,false,false,false,false,7.9375,false,false,11.75,false,false,false,false,8.0,false,false,12.5,false,false,false,false,7.9375,false,false,11.75,-273.0,2066,301592,2015-05-07 09:11:39,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2124,51,39,9964,1430733343,925357,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3989,4161,4481,7963,68,667,134,422,460,6,4,37,82,1,117,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,5,5,261,990,0,0,127485,9,8,6,4,0,0,4,Normal,MPPT
2015-05-04 09:55:53,3366,301593,2015-05-07 09:11:39,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2125,51,39,9965,1430733353,925358,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.7421875,6.9921875,1.9921875,19.9921875,6.4921875,412,414,16.405916,53.697564,81.989246,119.67718,12.1641,7.919339,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.7782,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.025,7,7,true,true,true,false,false,207112,11974,6,12.5592,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,88.489743,39.8338096,57.7981373,3338.2208965,255,0,None,0,1430733353,Detumble + MEMS,0,false,false,false,1700,11947,Nominal,false,false,false,false,8.125,false,false,12.0,false,false,false,false,8.0625,false,false,12.5,false,false,false,false,8.0625,false,false,11.75,-273.0,2067,301594,2015-05-07 09:11:40,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2126,51,39,9965,1430733353,925358,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4128,4234,3914,7944,71,637,67,382,473,6,4,37,79,1,112,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617,5,5,261,990,0,0,127485,9,8,6,4,0,0,4,Normal,MPPT
2015-05-04 09:56:03,3367,301595,2015-05-07 09:11:40,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2127,51,39,9966,1430733363,925359,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.4921875,6.7421875,1.9921875,19.9921875,6.4921875,402,418,33.609375,37.289975,82.5268804,119.51589,12.46,7.935468,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.7782,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.3172,7,7,true,true,true,false,false,207121,11983,6,12.5592,3338.2208965,3323.55814,2500.0000344,1801.0752936,1006.8426336,89.1837802,39.8338096,57.7981373,3338.2208965,255,83,None,0,1430733363,Detumble + MEMS,0,false,false,false,1700,11957,Nominal,false,false,false,false,8.1875,false,false,12.0,false,false,false,false,8.1875,false,false,12.75,false,false,false,false,8.1875,false,false,12.0,-273.0,2068,301596,2015-05-07 09:11:41,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2128,51,39,9967,1430733363,925359,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,4239,4234,4443,7963,59,605,214,434,473,6,4,35,72,1,82,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,5,5,261,990,0,0,127485,9,8,6,4,0,0,4,Normal,MPPT
2015-05-04 09:56:13,3368,301597,2015-05-07 09:11:41,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2129,51,39,9967,1430733373,925360,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.4921875,6.9921875,1.9921875,19.7421875,6.7421875,420,426,38.431439,21.366839,82.2580632,117.7417,12.46,7.935468,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.7782,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.3172,7,7,true,true,true,false,false,207131,11993,6,12.8514,3338.2208965,3323.55814,2500.0000344,1801.0752936,1004.3988408,89.5307988,39.71162,57.9618714,3338.2208965,255,202,None,0,1430733373,Detumble + MEMS,0,false,false,false,1700,11967,Nominal,false,false,false,false,8.3125,false,false,12.25,false,false,false,false,8.3125,false,false,12.75,false,false,false,false,8.3125,false,false,12.0,-273.0,2069,301598,2015-05-07 09:11:42,QB50pV2,QB50p1,WOD EPS,Nominal,1786,2130,51,39,9967,1430733373,925360,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3738,4161,4481,7973,59,567,361,480,473,6,4,37,86,1,75,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597,5,5,261,990,0,0,127485,9,8,7,4,0,0,4,Normal,MPPT
2015-05-04 09:56:23,3394,301653,2015-05-07 09:12:32,QB50pV2,QB50p1,WOD Bus,Nominal,1786,2185,62,46,10019,1430733383,925361,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,7.4921875,7.4921875,1.7421875,19.4921875,6.7421875,411,412,24.016871,44.603136,83.6021492,117.7417,12.46,7.951597,Nominal,1200,AX.25,Off,Off,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9.7782,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8.3172,7,7,true,true,true,false,false,207142,12004,6,12.8514,3338.2208965,3323.55814,2500.0000344,1801.0752936,1006.8426336,94.0420406,39.8338096,57.9618714,3338.2208965,255,129,None,0,1430733383,Detumble + MEMS,0,false,false,false,1700,11977,Nominal,false,false,false,false,8.375,false,false,12.25,false,false,false,false,8.4375,false,false,12.75,false,false,false,false,8.375,false,false,12.25,-273.0,2007,301466,2015-05-07 09:09:58,QB50pV2,QB50p1,WOD EPS,Nominal,1786,1992,32,25,9861,1430733383,925361,255,255,63,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,3989,4199,4443,7982,41,508,469,504,460,6,4,35,79,1,137,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587,5,5,261,990,0,0,127485,9,8,7,4,0,0,4,Normal,MPPT
